country,iso3,year,under_sanctions,scope,stated_justification,legal_authority,layer1_ofac_events,layer2_multilateral,layer3_agency_actions,layer4_kinetic,eiii_score,polity,friction,degradation,resource_density,fiscal_pressure,gdp_pc_log,trend,vdem_electoral,vdem_elections,eiii_equal,eiii_rawcount,eiii_financial,friction_z,resource_density_z,fiscal_pressure_z,gdp_pc_log_z,trend_z,regime_z,fric_x_fiscal
Lebanon,LBN,2016,1,targeted,terrorism,IEEPA,0,0,0,0,0,6.0,3.2323,0,0.0,1.276,8.998,71,0.479,0.411,0,0,0,-0.33064873172228004,-0.8449536309214897,-0.8641763418918131,1.4624459778682664,0.9185827253330681,1.597619368135432,0.2857388114309275
Lebanon,LBN,2017,1,targeted,terrorism,IEEPA,0,0,0,0,0,6.0,3.5988,1,0.0,1.339,9.06,72,0.47,0.432,0,0,0,0.19415282030819642,-0.8449536309214897,-0.7662195386946504,1.5139285313848472,0.9999607279913213,1.5385781660756421,-0.14876368441281163
Lebanon,LBN,2018,1,targeted,terrorism,IEEPA,0,0,0,0,0,6.0,3.589,0,0.0,1.573,9.124,73,0.44,0.36,0,0,0,0.18011992751174677,-0.8449536309214897,-0.40237998396233166,1.5670718124342202,1.0813387306495745,1.3417741592096755,-0.072476653543473
Lebanon,LBN,2019,1,targeted,terrorism,IEEPA,0,0,0,0,0,6.0,3.6783,0,0.0,1.742,9.094,74,0.429,0.335,0,0,0,0.30799108329980024,-0.8449536309214897,-0.1396069722112125,1.5421608994423257,1.1627167333078277,1.2696126900254874,-0.042997702607536444
Lebanon,LBN,2020,1,targeted,terrorism,IEEPA,0,1,0,0,1,6.0,3.5426,0,0.0,1.616,8.624,75,0.436,0.342,1,1,1,0.1136784759040688,-0.8449536309214897,-0.3355205786055378,1.151889929235995,1.244094735966081,1.3155336249608798,-0.03814146801032885
Lebanon,LBN,2021,1,targeted,terrorism,IEEPA,0,0,0,0,0,6.0,3.5112,0,0.0,1.485,8.305,76,0.433,0.331,0,0,0,0.06871594184197603,-0.8449536309214897,-0.5392085344599556,0.8870038877555265,1.3254727386243341,1.295853224274283,-0.03705222229464744
Liberia,LBR,2005,1,targeted,human_rights,IEEPA,0,0,0,0,0,5.0,3.0792,0,20.05,1.411,5.661,60,0.276,0.13,0,0,0,-0.5498768834708906,0.5917892659733195,-0.6542689064693215,-1.3084779105966888,0.023424696092282447,0.26591225500905674,0.3597673472412581
Liberia,LBR,2006,1,targeted,human_rights,IEEPA,0,0,0,0,0,6.0,3.146,0,17.65,1.64,5.77,61,0.643,0.625,0,0,0,-0.4542241040012162,0.41981006634501306,-0.29820370119709516,-1.2179682600594757,0.10480269875053569,2.6734812723360513,0.13545130898609695
Liberia,LBR,2007,1,targeted,human_rights,IEEPA,0,0,0,0,0,6.0,3.0971,0,21.58,1.638,5.925,62,0.655,0.625,0,0,0,-0.5242453751998251,0.7014260057363646,-0.3013134409811321,-1.0892618762680257,0.18618070140878892,2.752202875082438,0.15796217791990394
Liberia,LBR,2008,1,targeted,human_rights,IEEPA,0,1746,0,0,1746,6.0,3.0186,0,21.77,1.711,6.113,63,0.655,0.625,1,50,1746,-0.6366517103550566,0.715041025706939,-0.1878079388637845,-0.9331534881854924,0.2675587040670422,2.752202875082438,0.11956824549588631
Liberia,LBR,2009,1,targeted,human_rights,IEEPA,0,50,0,0,50,6.0,2.751,0,22.08,1.291,6.106,64,0.657,0.625,1,50,50,-1.019835599368305,0.7372550056589284,-0.8408532935115364,-0.9389660345502681,0.3489367067252954,2.7653231422068356,0.857532122569151
Liberia,LBR,2010,1,targeted,human_rights,IEEPA,0,59,0,0,59,6.0,2.5332,0,18.36,1.304,6.199,65,0.649,0.625,1,50,59,-1.3317094821302087,0.47068724623505376,-0.8206399849152963,-0.8617422042753982,0.43031470938354865,2.7128420737092447,1.0928540493268915
Liberia,LBR,2011,1,targeted,human_rights,IEEPA,0,47,0,0,47,6.0,2.6348,0,23.27,1.474,6.342,66,0.646,0.618,1,47,47,-1.1862256139547753,0.8225280254746304,-0.5563121032721589,-0.7430001856807059,0.5116927120418019,2.6931616730226478,0.659911666254489
Liberia,LBR,2012,1,targeted,human_rights,IEEPA,0,1178,0,0,1178,6.0,2.7406,0,26.71,1.356,6.459,67,0.64,0.6,1,50,1178,-1.0347276488665773,1.0690315449418697,-0.7397867505303365,-0.6458476250123212,0.5930707147000551,2.6538008716494543,0.7654778050389003
Liberia,LBR,2013,1,targeted,human_rights,IEEPA,0,65,0,0,65,6.0,2.4948,0,28.37,1.309,6.566,68,0.618,0.576,1,50,65,-1.3866955110469077,1.1879838246847814,-0.8128656354552042,-0.5569987020079008,0.6744487173583084,2.5094779332810786,1.1271971277700237
Liberia,LBR,2014,1,targeted,human_rights,IEEPA,0,52,0,0,52,6.0,2.8148,0,26.18,1.3,6.561,69,0.611,0.576,1,50,52,-0.9284786034077472,1.0310528050239518,-0.8268594644833701,-0.561150520839883,0.7558267200165616,2.463556998345686,0.7677213207979973
Liberia,LBR,2015,1,targeted,human_rights,IEEPA,1,11,0,0,12,6.0,2.5618,0,19.45,1.22,6.54,70,0.611,0.576,2,12,12,-1.2907563460099587,0.5487944660662428,-0.9512490558448468,-0.5785881599342084,0.8372047226748148,2.463556998345686,1.2278307554677175
Libya,LBY,1990,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,3.9494,0,40.39,3.091,8.78,45,0.072,0.0,0,0,0,0.6961867197403511,2.0493129828232157,1.9579125121216856,1.2814266767938403,-1.197245343781516,-1.0723549916795179,1.3630726893525866
Libya,LBY,1991,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,3.8693,0,23.97,3.158,8.859,46,0.072,0.0,0,0,0,0.5814893000469239,0.8726886253662197,2.0620887948869218,1.3470254143391602,-1.115867341123263,-1.0723549916795179,1.199082569973401
Libya,LBY,1992,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,3.7409,0,22.95,3.057,8.896,47,0.072,0.0,0,0,0,0.39762976585671067,0.7995974655241895,1.9050469357930575,1.3777488736958297,-1.0344893384650096,-1.0723549916795179,0.7575033670254376
Libya,LBY,1993,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.1204,0,22.89,2.897,8.776,48,0.072,0.0,0,0,0,0.9410463797600279,0.795297985533482,1.6562677530701044,1.2781052217282547,-0.9531113358067564,-1.0723549916795179,1.5586247729398977
Libya,LBY,1994,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.4388,0,22.58,2.785,8.688,49,0.072,0.0,0,0,0,1.396972202860992,0.7730840055814923,1.4821223251640379,1.2050332102853678,-0.8717333331485031,-1.0723549916795179,2.0704836894938614
Libya,LBY,1995,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.8322,0,27.63,3.039,8.557,50,0.072,0.0,0,0,0,1.960292613689886,1.1349569047993868,1.8770592777367257,1.0962555568874326,-0.7903553304902499,-1.0723549916795179,3.6795854376053754
Libya,LBY,1996,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,5.145,0,31.9,2.986,8.629,51,0.072,0.0,0,0,0,2.4081996409071644,1.440936564138082,1.7946511734597477,1.1560417480679763,-0.7089773278319966,-1.0723549916795179,4.321878311479385
Libya,LBY,1997,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.9648,0,27.19,2.844,8.71,52,0.072,0.0,0,0,0,2.1501662447928633,1.103427384867531,1.5738596487931262,1.2233012131460899,-0.6275993251737434,-1.0723549916795179,3.384059890876531
Libya,LBY,1998,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.9942,0,18.69,2.661,8.576,53,0.072,0.0,0,0,0,2.192264923182211,0.494334386183946,1.289318458553749,1.1120324684489653,-0.5462213225154902,-1.0723549916795179,2.826527631498741
Libya,LBY,1999,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.3069,0,20.2,2.386,8.838,54,0.072,0.0,0,0,0,1.2081009212434757,0.6025379659500886,0.8617292382486736,1.3295877752448342,-0.464843319857237,-1.0723549916795179,1.0410558865906612
Libya,LBY,2000,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,3.9588,0,34.26,2.175,8.884,55,0.072,0.0,0,0,0,0.7096468414022519,1.6100494437725832,0.5336516910327789,1.3677845084990718,-0.38346531719898375,-1.0723549916795179,0.37870423695038197
Libya,LBY,2001,1,comprehensive,terrorism,IEEPA,0,2,0,0,2,-7.0,4.2345,0,30.39,1.948,8.75,56,0.072,0.0,1,2,2,1.1044293458901155,1.3327329843719393,0.18069622554458947,1.2565157638019473,-0.3020873145407305,-1.0723549916795179,0.19956621418302373
Libya,LBY,2002,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.1465,0,49.62,1.564,8.221,57,0.072,0.0,0,0,0,0.9784196962893463,2.7107163213937437,-0.41637381299049764,0.817253331378225,-0.22070931188247725,-1.0723549916795179,-0.4073883396489998
Libya,LBY,2003,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.148,0,48.72,1.336,8.45,58,0.072,0.0,0,0,0,0.980567588043905,2.646224121533129,-0.7708841483707056,1.0074066338830114,-0.13933130922422401,-1.0723549916795179,-0.7559040100291426
Libya,LBY,2004,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,4.2039,0,55.85,1.312,8.661,59,0.072,0.0,0,0,0,1.0606123540971213,3.1571456604288892,-0.8082010257791487,1.1826133885926629,-0.05795330656597079,-1.0723549916795179,-0.8571879925353311
Libya,LBY,2005,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,-7.0,3.8968,0,62.33,1.411,8.997,60,0.072,0.0,0,0,0,0.6208673155471641,3.621489499425316,-0.6542689064693215,1.4616156141018704,0.023424696092282447,-1.0723549916795179,-0.4062141796055862
Libya,LBY,2006,1,comprehensive,terrorism,IEEPA,0,1,0,0,1,-7.0,3.8949,0,62.29,1.64,9.215,61,0.072,0.0,1,1,1,0.6181466526580566,3.618623179431511,-0.29820370119709516,1.6426349151762965,0.10480269875053569,-1.0723549916795179,-0.18433361970522766
Libya,LBY,2007,1,comprehensive,terrorism,IEEPA,0,2,0,0,2,-7.0,4.1046,0,61.37,1.638,9.319,62,0.072,0.0,1,2,2,0.9184219199453436,3.5526978195739933,-0.3013134409811321,1.7289927468815283,0.18618070140878892,-1.0723549916795179,-0.27673286897122934
Libya,LBY,2008,1,comprehensive,terrorism,IEEPA,0,0,1,0,1,-7.0,4.095,0,66.06,1.711,9.54,63,0.072,0.0,1,1,1,0.904675412716169,3.8887738388476425,-0.1878079388637845,1.9125031392551424,0.2675587040670422,-1.0723549916795179,-0.16990522460296728
Libya,LBY,2009,1,comprehensive,terrorism,IEEPA,0,0,1,0,1,-7.0,4.0517,0,51.73,1.291,9.164,64,0.071,0.0,1,1,1,0.8426729374012459,2.8619147010669628,-0.8408532935115364,1.6002863630900774,0.3489367067252954,-1.0789151252417168,-0.7085643147668783
Libya,LBY,2010,1,comprehensive,terrorism,IEEPA,0,0,2,0,2,-7.0,3.7262,0,55.97,1.304,9.359,65,0.071,0.0,1,2,2,0.37658042666203684,3.165744620410304,-0.8206399849152963,1.7622072975373855,0.43031470938354865,-1.0789151252417168,-0.3090369556553298
Libya,LBY,2011,1,comprehensive,terrorism,IEEPA,0,23,0,3,26,0.0,3.5783,1,37.56,1.474,8.935,66,0.175,0.0,2,26,23,0.16479829966256243,1.8465208432615048,-0.5563121032721589,1.4101330605852909,0.5116927120418019,-0.3966612347730319,-0.09167928870095561
Libya,LBY,2012,1,comprehensive,terrorism,IEEPA,0,0,3,0,3,0.0,3.03,0,59.1,1.356,9.614,67,0.329,0.333,1,3,3,-0.6203277330204121,3.390034159925554,-0.7397867505303365,1.973950057968481,0.5930707147000551,0.6135993338055982,0.4589102378750208
Libya,LBY,2013,1,comprehensive,terrorism,IEEPA,0,1,0,0,1,0.0,2.9944,1,47.74,1.309,9.389,68,0.54,0.669,1,1,1,-0.6713043639952682,2.575999281684904,-0.8128656354552042,1.7871182105292784,0.6744487173583084,1.997787515429565,0.5456802484228653
Libya,LBY,2014,1,comprehensive,terrorism,IEEPA,0,1,0,0,1,0.0,3.1718,1,31.02,1.3,9.097,69,0.28,0.0,1,1,1,-0.41728036582280853,1.3778775242743695,-0.8268594644833701,1.544651990741515,0.7558267200165616,0.2921527892578524,0.3450322198236722
Libya,LBY,2015,1,comprehensive,terrorism,IEEPA,0,1,0,0,1,0.0,2.9811,1,16.39,1.22,8.917,70,0.285,0.0,1,1,1,-0.6903490042190209,0.3295209865401524,-0.9512490558448468,1.3951865127901544,0.8372047226748148,0.3249534570688465,0.6566938384667738
Libya,LBY,2016,1,comprehensive,terrorism,IEEPA,3,2,0,5,10,0.0,3.2052,1,12.25,1.276,8.926,71,0.285,0.0,3,10,5,-0.3694539760879713,0.03285686718132392,-0.8641763418918131,1.4026597866877226,0.9185827253330681,0.3249534570688465,0.31927338555308843
Libya,LBY,2017,1,comprehensive,terrorism,IEEPA,0,0,0,3,3,0.0,3.2555,1,22.16,1.339,9.207,72,0.273,0.0,1,3,0,-0.29742800591844076,0.7429876456465389,-0.7662195386946504,1.6359920050451258,0.9999607279913213,0.24623185432246003,0.22789514948969744
Libya,LBY,2018,1,comprehensive,terrorism,IEEPA,0,8,0,3,11,0.0,3.3427,1,31.62,1.573,9.323,73,0.268,0.0,2,11,8,-0.1725638985867699,1.4208723241814463,-0.40237998396233166,1.7323142019471136,1.0813387306495745,0.21343118651146553,0.0694362587458219
Libya,LBY,2019,1,comprehensive,terrorism,IEEPA,0,0,6,3,9,0.0,3.2802,1,34.5,1.742,9.207,74,0.263,0.0,2,9,6,-0.26205938836004344,1.627247363735414,-0.1396069722112125,1.6359920050451258,1.1627167333078277,0.18063051870047103,0.036585317748467926
Libya,LBY,2020,1,comprehensive,terrorism,IEEPA,0,0,0,0,0,0.0,3.0179,1,11.48,1.616,8.802,75,0.266,0.0,0,0,0,-0.6376540598405175,-0.022319792699424326,-0.3355205786055378,1.2996946796545623,1.244094735966081,0.20031091938706774,0.21394605910786066
Libya,LBY,2021,1,comprehensive,terrorism,IEEPA,0,1,0,0,1,0.0,3.1086,0,61.03,1.485,8.504,76,0.216,0.0,1,1,1,-0.5077782050815429,3.52833409962665,-0.5392085344599556,1.05224627726842,1.3254727386243341,-0.1276957587228771,0.27379834179272555
Myanmar,MMR,1997,1,targeted,democracy,IEEPA,4,0,0,0,4,-5.0,4.6616,1,15.08,2.844,4.682,52,0.096,0.0,1,4,4,1.716005724804758,0.23564900674303513,1.5738596487931262,-2.121404037898813,-0.6275993251737434,-0.9149117861867445,2.7007521673682104
Myanmar,MMR,1998,1,targeted,democracy,IEEPA,0,0,0,0,0,-5.0,4.6202,1,14.65,2.661,4.983,53,0.096,0.0,0,0,0,1.6567239123789412,0.20483606680963026,1.289318458553749,-1.871464544213482,-0.5462213225154902,-0.9149117861867445,2.136044720957553
Myanmar,MMR,1999,1,targeted,democracy,IEEPA,0,0,0,0,0,-5.0,3.7638,1,9.29,2.386,5.244,54,0.096,0.0,0,0,0,0.430420913309638,-0.17925081236025395,0.8617292382486736,-1.6547396011840085,-0.464843319857237,-0.9149117861867445,0.37090628575261275
Myanmar,MMR,2000,1,targeted,democracy,IEEPA,0,0,0,0,0,-5.0,3.8441,1,10.85,2.175,5.281,55,0.096,0.0,0,0,0,0.5454047185703402,-0.06746433260185479,0.5336516910327789,-1.6240161418273398,-0.38346531719898375,-0.9149117861867445,0.2910561503623189
Myanmar,MMR,2001,1,targeted,democracy,IEEPA,0,0,0,0,0,-5.0,3.9053,1,15.83,1.948,4.952,56,0.096,0.0,0,0,0,0.6330387021563295,0.2893925066268809,0.18069622554458947,-1.897205820971772,-0.3020873145407305,-0.9149117861867445,0.11438770410329431
Myanmar,MMR,2002,1,targeted,democracy,IEEPA,0,0,0,0,0,-5.0,3.8961,1,17.4,1.564,4.988,57,0.096,0.0,0,0,0,0.6198649660617038,0.40189556638373114,-0.41637381299049764,-1.8673127253814992,-0.22070931188247725,-0.9149117861867445,-0.258095539458337
Myanmar,MMR,2003,1,targeted,democracy,IEEPA,0,0,0,0,0,-5.0,3.8504,1,20.18,1.336,5.413,58,0.096,0.0,0,0,0,0.5544258639394861,0.601104805953186,-0.7708841483707056,-1.514408124663008,-0.13933130922422401,-0.9149117861867445,-0.42739810995768346
Myanmar,MMR,2004,1,targeted,democracy,IEEPA,0,0,0,0,0,-6.0,4.1315,1,18.86,1.312,5.414,59,0.096,0.0,0,0,0,0.956940778743761,0.5065162461576176,-0.8082010257791487,-1.513577760896612,-0.05795330656597079,-0.9149117861867445,-0.773400518990605
Myanmar,MMR,2005,1,targeted,democracy,IEEPA,0,0,0,0,0,-6.0,3.8848,1,18.78,1.411,5.532,60,0.096,0.0,0,0,0,0.6036841815106956,0.5007836061700075,-0.6542689064693215,-1.4155948364618305,0.023424696092282447,-0.9149117861867445,-0.3949717892898302
Myanmar,MMR,2006,1,targeted,democracy,IEEPA,0,0,0,0,0,-6.0,3.8724,1,17.76,1.64,5.715,61,0.096,0.0,0,0,0,0.5859282763396781,0.4276924463279773,-0.29820370119709516,-1.2636382672112803,0.10480269875053569,-0.9149117861867445,-0.17472598064052638
Myanmar,MMR,2007,1,targeted,democracy,IEEPA,0,0,0,0,0,-6.0,3.8355,1,15.81,1.638,6.039,62,0.096,0.0,0,0,0,0.5330901391775379,0.28795934662997835,-0.3013134409811321,-0.9946004068988303,0.18618070140878892,-0.9149117861867445,-0.16062722418869457
Myanmar,MMR,2008,1,targeted,democracy,IEEPA,0,0,0,0,0,-6.0,3.8234,1,13.96,1.711,6.49,63,0.096,0.0,0,0,0,0.5157638123574317,0.15539204691649225,-0.1878079388637845,-0.6201063482540308,0.2675587040670422,-0.9149117861867445,-0.09686453853937696
Myanmar,MMR,2009,1,targeted,democracy,IEEPA,0,0,1,0,1,-6.0,3.7017,1,8.97,1.291,6.631,64,0.097,0.0,1,1,1,0.34149819467091397,-0.2021813723106947,-0.8408532935115364,-0.5030250571921312,0.3489367067252954,-0.9083516526245455,-0.2871498817172818
Myanmar,MMR,2010,1,targeted,democracy,IEEPA,0,0,1,0,1,-6.0,3.5333,1,7.99,1.304,6.918,65,0.119,0.021,1,1,1,0.10036154702580558,-0.2724062121589198,-0.8206399849152963,-0.26471065623635,0.43031470938354865,-0.7640287142561699,-0.08236069843733289
Myanmar,MMR,2011,1,targeted,democracy,IEEPA,0,0,0,0,0,-3.0,3.836,1,7.36,1.474,7.101,66,0.223,0.147,0,0,0,0.5338061030957236,-0.3175507520613502,-0.5563121032721589,-0.11275408698579971,0.5116927120418019,-0.08177482378748481,-0.29696279595269687
Myanmar,MMR,2012,1,targeted,democracy,IEEPA,0,0,3,0,3,-3.0,3.7195,1,5.96,1.356,7.092,67,0.306,0.359,1,3,3,0.366986510158342,-0.4178719518445289,-0.7397867505303365,-0.12022736088336805,0.5930707147000551,0.4627162618750234,-0.27149175783850815
Myanmar,MMR,2013,1,targeted,democracy,IEEPA,0,0,0,0,0,-3.0,3.4463,1,5.85,1.309,7.089,68,0.355,0.435,0,0,0,-0.02421617473859147,-0.42575433182749295,-0.8128656354552042,-0.12271845218255675,0.6744487173583084,0.7841628064227691,0.019684496267179417
Myanmar,MMR,2014,1,targeted,democracy,IEEPA,0,0,0,0,0,-3.0,3.7419,1,7.88,1.3,7.165,69,0.357,0.444,0,0,0,0.39906169369308286,-0.28028859214188384,-0.8268594644833701,-0.05961080593642683,0.7558267200165616,0.797283073547167,-0.3299679383428892
Myanmar,MMR,2015,1,targeted,democracy,IEEPA,0,0,0,0,0,2.0,3.4891,1,6.61,1.22,7.062,70,0.37,0.46,0,0,0,0.0370703366581465,-0.37129425194519594,-0.9512490558448468,-0.14513827387526104,0.8372047226748148,0.8825648098557527,-0.035263122745912465
Myanmar,MMR,2016,1,targeted,democracy,IEEPA,1,0,0,0,1,8.0,3.326,1,6.81,1.276,7.114,71,0.402,0.518,1,1,1,-0.19647709345418818,-0.35696265197617044,-0.8641763418918131,-0.10195935802264593,0.9185827253330681,1.0924890838461174,0.16979085588677625
Myanmar,MMR,2017,1,targeted,democracy,IEEPA,0,0,0,0,0,8.0,3.162,1,7.82,1.339,7.149,72,0.402,0.529,0,0,0,-0.4313132586192582,-0.28458807213259146,-0.7662195386946504,-0.07289662619877005,0.9999607279913213,1.0924890838461174,0.33048064605213445
Myanmar,MMR,2018,1,targeted,democracy,IEEPA,0,0,0,0,0,8.0,3.1988,1,6.7,1.573,7.169,73,0.397,0.519,0,0,0,-0.37861831424075476,-0.3648450319591344,-0.40237998396233166,-0.056289350870841394,1.0813387306495745,1.059688416035123,0.15234843121203995
Myanmar,MMR,2019,1,targeted,democracy,IEEPA,0,0,5,0,5,8.0,3.6786,1,5.88,1.742,7.263,74,0.421,0.497,1,5,5,0.3084206616507116,-0.4236045918321391,-0.1396069722112125,0.02176484317042521,1.1627167333078277,1.2171316215278962,-0.04305767474043466
Myanmar,MMR,2020,1,targeted,democracy,IEEPA,0,0,0,0,0,8.0,3.4723,1,4.66,1.616,7.307,75,0.426,0.551,0,0,0,0.013013949007090676,-0.5110273516431948,-0.3355205786055378,0.058300848891869435,1.244094735966081,1.2499322893388907,-0.004366447700802027
Myanmar,MMR,2021,1,targeted,democracy,IEEPA,3,0,0,0,3,8.0,3.521,1,8.68,1.485,7.125,76,0.102,0.042,1,3,3,0.08274883463842506,-0.22296219226578176,-0.5392085344599556,-0.09282535659228487,1.3254727386243341,-0.8755509848135512,-0.04461887785365439
Nicaragua,NIC,1985,1,comprehensive,national_security,IEEPA,4,0,0,0,4,-1.0,3.4008,0,0.87,2.984,6.585,40,0.362,0.455,1,4,4,-0.08936889129353474,-0.7826111710562287,1.7915414336757103,-0.5412217904463682,-1.6041353570727823,0.8300837413581614,-0.16010807163402793
Nicaragua,NIC,1986,1,comprehensive,national_security,IEEPA,0,0,0,0,0,-1.0,3.5366,0,0.88,2.97,6.634,41,0.365,0.455,0,0,0,0.10508690888583422,-0.7818945910577773,1.7697732551874523,-0.5005339658929417,-1.522757354414529,0.8497641420447581,0.18598000081647004
Nicaragua,NIC,1987,1,comprehensive,national_security,IEEPA,0,0,0,0,0,-1.0,3.8081,0,0.74,2.855,6.9,42,0.364,0.455,0,0,0,0.4938553164609346,-0.7919267110360951,1.5909632176053294,-0.279657204031486,-1.4413793517562759,0.8432040084825593,0.7857056433081867
Nicaragua,NIC,1988,1,comprehensive,national_security,IEEPA,0,0,0,0,0,-1.0,3.821,0,1.08,2.899,6.496,43,0.382,0.461,0,0,0,0.5123271855501385,-0.7675629910887518,1.6593774928541416,-0.6151241656556519,-1.3600013490980225,0.9612864126021395,0.8501442006792074
Nicaragua,NIC,1989,1,comprehensive,national_security,IEEPA,0,0,0,0,0,-1.0,3.8149,0,2.78,2.995,5.518,44,0.401,0.482,0,0,0,0.5035924257482669,-0.6457443913520349,1.8086450024879135,-1.427219929191381,-1.2786233464397694,1.0859289502839187,0.9108199241203686
Nicaragua,NIC,1990,1,comprehensive,national_security,IEEPA,0,0,0,0,0,6.0,3.8064,0,6.72,3.091,5.491,45,0.631,0.654,0,0,0,0.4914210391391015,-0.3634118719622319,1.9579125121216856,-1.4496397508840853,-1.197245343781516,2.5947596695896644,0.9621594012502874
Pakistan,PAK,2001,1,targeted,terrorism,IEEPA,0,117,0,5,122,-6.0,3.4313,0,1.86,1.948,6.413,56,0.203,0.0,2,55,117,-0.0456950922841773,-0.7116697512095522,0.18069622554458947,-0.6840443582665574,-0.3020873145407305,-0.21297749503146265,-0.008256930701662531
Pakistan,PAK,2002,1,targeted,terrorism,IEEPA,0,100,0,7,107,-5.0,3.2553,0,2.2,1.564,6.397,57,0.243,0.136,2,57,100,-0.2977143914857152,-0.6873060312622088,-0.41637381299049764,-0.6973301785289007,-0.22070931188247725,0.04942784745649302,0.12396047636505299
Pakistan,PAK,2003,1,targeted,terrorism,IEEPA,0,89,0,11,100,-5.0,3.0464,0,2.19,1.336,6.511,58,0.356,0.182,2,61,89,-0.5968441165039045,-0.6880226112606601,-0.7708841483707056,-0.6026687091597054,-0.13933130922422401,0.7907229399849681,0.4600976684611786
Pakistan,PAK,2004,1,targeted,terrorism,IEEPA,0,64,0,61,125,-5.0,3.1997,0,2.45,1.312,6.649,59,0.356,0.182,2,70,64,-0.37732957918801946,-0.6693915313009269,-0.8082010257791487,-0.4880785093969953,-0.05795330656597079,0.7907229399849681,0.3049581529565718
Pakistan,PAK,2005,1,targeted,terrorism,IEEPA,0,2,0,34,36,-5.0,3.2672,0,2.89,1.411,6.719,60,0.358,0.182,2,22,2,-0.2806744502328842,-0.6378620113690707,-0.6542689064693215,-0.42995304574924353,0.023424696092282447,0.8038432071093659,0.1836365656277471
Pakistan,PAK,2006,1,targeted,terrorism,IEEPA,0,0,0,23,23,-5.0,3.3121,0,2.74,1.64,6.803,61,0.355,0.182,1,20,0,-0.21638089037976424,-0.6486107113458399,-0.29820370119709516,-0.360202489371942,0.10480269875053569,0.7841628064227691,0.06452558237956862
Pakistan,PAK,2007,1,targeted,terrorism,IEEPA,0,0,0,13,13,2.0,3.2504,0,2.23,1.638,6.906,62,0.351,0.182,1,13,0,-0.30473083788394,-0.685156291266855,-0.3013134409811321,-0.2746750214331078,0.18618070140878892,0.7579222721739736,0.0918194973358735
Pakistan,PAK,2008,1,targeted,terrorism,IEEPA,0,800,0,30,830,5.0,3.145,0,2.3,1.711,6.973,63,0.416,0.312,2,70,800,-0.4556560318375884,-0.6801402312776962,-0.1878079388637845,-0.21904064908454546,0.2675587040670422,1.1843309537169018,0.08557582017026845
Pakistan,PAK,2009,1,targeted,terrorism,IEEPA,0,48,0,54,102,5.0,3.2394,0,1.84,1.291,6.871,64,0.451,0.333,2,68,48,-0.32048204408403635,-0.7131029112064547,-0.8408532935115364,-0.30373775325698293,0.3489367067252954,1.4139356283938633,0.2694783822793714
Pakistan,PAK,2010,1,targeted,terrorism,IEEPA,0,21,0,111,132,6.0,2.8881,0,2.28,1.304,6.895,65,0.466,0.343,2,41,21,-0.8235182930016519,-0.6815733912745987,-0.8206399849152963,-0.2838090228634689,0.43031470938354865,1.5123376318268469,0.6758120395463462
Pakistan,PAK,2011,1,targeted,terrorism,IEEPA,0,1,0,60,61,6.0,3.1447,0,2.62,1.474,7.032,66,0.466,0.343,2,21,1,-0.4560856101885004,-0.6572096713272553,-0.5563121032721589,-0.17004918686715476,0.5116927120418019,1.5123376318268469,0.2537259450761306
Pakistan,PAK,2012,1,targeted,terrorism,IEEPA,0,5,0,46,51,6.0,3.1136,0,2.56,1.356,7.094,67,0.466,0.343,2,25,5,-0.5006185658996812,-0.6615091513179628,-0.7397867505303365,-0.11856663335057459,0.5930707147000551,1.5123376318268469,0.3703509821220823
Pakistan,PAK,2013,1,targeted,terrorism,IEEPA,0,2086,0,29,2115,7.0,3.2161,0,2.15,1.309,7.111,68,0.47,0.344,2,70,2086,-0.3538459626715125,-0.6908889312544652,-0.8128656354552042,-0.10445044932183538,0.6744487173583084,1.5385781660756421,0.2876292233002375
Pakistan,PAK,2014,1,targeted,terrorism,IEEPA,0,48,0,27,75,7.0,2.9584,0,2.0,1.3,7.144,69,0.469,0.343,2,68,48,-0.7228537661046738,-0.7016376312312343,-0.8268594644833701,-0.07704844503075221,0.7558267200165616,1.5320180325134432,0.5976984779410979
Pakistan,PAK,2015,1,targeted,terrorism,IEEPA,0,65,0,15,80,7.0,3.393,0,1.23,1.22,7.23,70,0.441,0.337,2,65,65,-0.10053792841723933,-0.7568142911119826,-0.9512490558448468,-0.00563716112065722,0.8372047226748148,1.3483342927718742,0.0956366094834957
