country,iso3,year,under_sanctions,scope,stated_justification,legal_authority,layer1_ofac_events,layer2_multilateral,layer3_agency_actions,layer4_kinetic,eiii_score,polity,friction,degradation,resource_density,fiscal_pressure,gdp_pc_log,trend,vdem_electoral,vdem_elections,eiii_equal,eiii_rawcount,eiii_financial
China,CHN,2002,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,3.105,0,1.96,1.564,7.059,57,0.102,0.0,1,1,0
China,CHN,2003,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.2921,0,2.02,1.336,7.175,58,0.103,0.0,0,0,0
China,CHN,2004,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.677,0,4.72,1.312,7.334,59,0.102,0.0,0,0,0
China,CHN,2005,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.4302,0,5.1,1.411,7.483,60,0.094,0.0,0,0,0
China,CHN,2006,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.4216,0,5.52,1.64,7.664,61,0.094,0.0,0,0,0
China,CHN,2007,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.4345,0,6.33,1.638,7.914,62,0.095,0.0,0,0,0
China,CHN,2008,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.1813,1,9.65,1.711,8.167,63,0.095,0.0,0,0,0
China,CHN,2009,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,3.191,0,3.92,1.291,8.268,64,0.094,0.0,1,1,0
China,CHN,2010,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.9671,0,6.29,1.304,8.44,65,0.094,0.0,0,0,0
China,CHN,2011,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,3.2305,0,7.69,1.474,8.649,66,0.094,0.0,1,1,0
China,CHN,2012,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.9745,0,4.09,1.356,8.765,67,0.094,0.0,0,0,0
China,CHN,2013,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,3.2788,0,2.98,1.309,8.874,68,0.086,0.0,1,1,0
China,CHN,2014,1,comprehensive,national_security,TWEA,0,0,0,1,1,-7.0,3.0895,0,2.31,1.3,8.959,69,0.084,0.0,1,1,0
China,CHN,2015,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.2617,0,1.17,1.22,9.009,70,0.082,0.0,0,0,0
China,CHN,2016,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.6888,0,1.05,1.276,9.019,71,0.08,0.0,0,0,0
China,CHN,2017,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.9093,0,1.31,1.339,9.103,72,0.078,0.0,0,0,0
China,CHN,2018,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.8607,0,1.43,1.573,9.219,73,0.076,0.0,0,0,0
China,CHN,2019,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.2205,0,1.27,1.742,9.244,74,0.075,0.0,0,0,0
China,CHN,2020,1,comprehensive,national_security,TWEA,4,0,0,0,4,-7.0,3.0165,1,0.86,1.616,9.271,75,0.075,0.0,1,4,4
China,CHN,2021,1,comprehensive,national_security,TWEA,3,0,0,0,3,-7.0,3.1201,0,1.71,1.485,9.464,76,0.077,0.0,1,3,3
China,CHN,2022,1,comprehensive,national_security,TWEA,3,0,0,0,3,-7.0,2.9305,0,,1.827,9.47,77,0.075,0.0,1,3,3
China,CHN,2023,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,3.5503,0,,2.367,9.469,78,0.074,0.0,0,0,0
China,CHN,2024,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.905,0,,3.003,9.496,79,0.073,0.0,0,0,0
China,CHN,2025,1,comprehensive,national_security,TWEA,0,0,0,0,0,-7.0,2.9765,0,,3.153,,80,0.072,0.0,0,0,0
Cote d'Ivoire,CIV,2006,1,targeted,human_rights,IEEPA,4,0,0,0,4,0.0,3.0525,0,5.6,1.64,7.115,61,0.434,0.31,1,4,4
Cote d'Ivoire,CIV,2007,1,targeted,human_rights,IEEPA,0,5,0,0,5,0.0,2.7609,0,4.98,1.638,7.221,62,0.435,0.31,1,5,5
Cote d'Ivoire,CIV,2008,1,targeted,human_rights,IEEPA,0,3,0,0,3,0.0,2.573,0,5.56,1.711,7.368,63,0.436,0.31,1,3,3
Cote d'Ivoire,CIV,2009,1,targeted,human_rights,IEEPA,0,71,0,0,71,0.0,2.6943,0,3.87,1.291,7.34,64,0.435,0.31,1,50,71
Cote d'Ivoire,CIV,2010,1,targeted,human_rights,IEEPA,0,64,0,0,64,0.0,2.4955,0,4.33,1.304,7.348,65,0.446,0.348,1,50,64
Cote d'Ivoire,CIV,2011,1,targeted,human_rights,IEEPA,0,34,0,0,34,4.0,2.2942,1,5.53,1.474,7.376,66,0.427,0.367,1,34,34
Cote d'Ivoire,CIV,2012,1,targeted,human_rights,IEEPA,0,67,0,0,67,4.0,2.4897,0,5.37,1.356,7.344,67,0.461,0.441,1,50,67
Cote d'Ivoire,CIV,2013,1,targeted,human_rights,IEEPA,0,697,0,0,697,4.0,2.7741,0,4.16,1.309,7.488,68,0.465,0.45,1,50,697
Cote d'Ivoire,CIV,2014,1,targeted,human_rights,IEEPA,0,52,0,0,52,4.0,2.7448,0,3.42,1.3,7.597,69,0.463,0.446,1,50,52
Cote d'Ivoire,CIV,2015,1,targeted,human_rights,IEEPA,0,49,0,0,49,4.0,2.5457,0,3.07,1.22,7.504,70,0.473,0.46,1,49,49
Cote d'Ivoire,CIV,2016,1,targeted,human_rights,IEEPA,0,12,0,0,12,4.0,2.6006,0,3.23,1.276,7.53,71,0.529,0.573,1,12,12
Cuba,CUB,1962,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.101,0,,1.141,,17,0.069,0.0,0,0,0
Cuba,CUB,1963,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.3745,0,,1.214,,18,0.069,0.0,0,0,0
Cuba,CUB,1964,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,5.0663,0,,1.198,,19,0.069,0.0,0,0,0
Cuba,CUB,1965,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,,0,,1.157,,20,0.069,0.0,0,0,0
Cuba,CUB,1966,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,5.0638,0,,1.154,,21,0.069,0.0,0,0,0
Cuba,CUB,1967,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.888,0,,1.194,,22,0.069,0.0,0,0,0
Cuba,CUB,1968,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.3594,0,,1.179,,23,0.069,0.0,0,0,0
Cuba,CUB,1969,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,2.533,0,,1.248,,24,0.069,0.0,0,0,0
Cuba,CUB,1970,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,1.9504,0,0.87,1.34,6.469,25,0.069,0.0,0,0,0
Cuba,CUB,1971,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.2251,0,0.72,1.274,6.647,26,0.069,0.0,0,0,0
Cuba,CUB,1972,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.7621,0,0.64,1.21,6.793,27,0.069,0.0,0,0,0
Cuba,CUB,1973,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.0209,0,0.59,1.217,6.984,28,0.069,0.0,0,0,0
Cuba,CUB,1974,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.3195,0,0.67,1.388,7.104,29,0.069,0.0,0,0,0
Cuba,CUB,1975,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.1812,0,0.79,1.38,7.226,30,0.069,0.0,0,0,0
Cuba,CUB,1976,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.1461,0,0.85,1.427,7.273,31,0.069,0.0,0,0,0
Cuba,CUB,1977,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.3096,0,0.79,1.436,7.295,32,0.069,0.0,0,0,0
Cuba,CUB,1978,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.9243,0,0.44,1.508,7.516,33,0.069,0.0,0,0,0
Cuba,CUB,1979,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.6409,0,0.84,1.623,7.604,34,0.069,0.0,0,0,0
Cuba,CUB,1980,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.4851,0,0.82,1.839,7.616,35,0.071,0.0,0,0,0
Cuba,CUB,1981,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.7237,0,0.76,2.144,7.624,36,0.071,0.0,0,0,0
Cuba,CUB,1982,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.0331,0,0.6,2.543,7.656,37,0.071,0.0,0,0,0
Cuba,CUB,1983,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.7955,0,0.53,2.471,7.706,38,0.071,0.0,0,0,0
Cuba,CUB,1984,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.8182,0,0.53,2.752,7.778,39,0.071,0.0,0,0,0
Cuba,CUB,1985,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.1347,0,0.6,2.984,7.722,40,0.071,0.0,0,0,0
Cuba,CUB,1986,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.2335,0,0.29,2.97,7.768,41,0.071,0.0,0,0,0
Cuba,CUB,1987,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.1662,0,0.4,2.855,7.8,42,0.071,0.0,0,0,0
Cuba,CUB,1988,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.3227,0,1.54,2.899,7.876,43,0.071,0.0,0,0,0
Cuba,CUB,1989,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.2907,0,1.66,2.995,7.85,44,0.071,0.0,0,0,0
Cuba,CUB,1990,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.1929,0,0.89,3.091,7.899,45,0.071,0.0,0,0,0
Cuba,CUB,1991,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.4829,0,0.97,3.158,7.727,46,0.071,0.0,0,0,0
Cuba,CUB,1992,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.7016,0,0.98,3.057,7.624,47,0.071,0.0,0,0,0
Cuba,CUB,1993,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.5174,0,0.73,2.897,7.632,48,0.103,0.246,0,0,0
Cuba,CUB,1994,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.667,0,0.75,2.785,7.868,49,0.108,0.288,0,0,0
Cuba,CUB,1995,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.6323,0,1.1,3.039,7.932,50,0.108,0.288,0,0,0
Cuba,CUB,1996,1,comprehensive,democracy,TWEA,0,0,0,3,3,-7.0,4.9972,0,1.43,2.986,7.733,51,0.108,0.288,1,3,0
Cuba,CUB,1997,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,5.0221,0,1.13,2.844,7.743,52,0.108,0.288,0,0,0
Cuba,CUB,1998,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.974,0,0.57,2.661,7.755,53,0.113,0.32,0,0,0
Cuba,CUB,1999,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,4.324,0,0.79,2.386,7.848,54,0.113,0.321,0,0,0
Cuba,CUB,2000,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.9578,0,1.91,2.175,7.92,55,0.113,0.321,0,0,0
Cuba,CUB,2001,1,comprehensive,democracy,TWEA,0,0,0,0,0,-7.0,3.657,0,1.18,1.948,7.953,56,0.113,0.321,0,0,0
Cuba,CUB,2002,1,comprehensive,democracy,TWEA,0,396,0,0,396,-7.0,3.6711,0,1.37,1.564,8.008,57,0.113,0.321,1,50,396
Cuba,CUB,2003,1,comprehensive,democracy,TWEA,0,1376,45,0,1421,-7.0,3.5764,0,1.92,1.336,8.072,58,0.114,0.323,2,70,1421
Cuba,CUB,2004,1,comprehensive,democracy,TWEA,0,0,20,0,20,-7.0,4.0927,0,2.71,1.312,8.131,59,0.114,0.323,1,20,20
Cuba,CUB,2005,1,comprehensive,democracy,TWEA,0,0,15,0,15,-7.0,3.8406,0,2.64,1.411,8.239,60,0.113,0.323,1,15,15
Cuba,CUB,2006,1,comprehensive,democracy,TWEA,0,0,26,0,26,-7.0,4.0171,0,3.75,1.64,8.373,61,0.113,0.323,1,20,26
Cuba,CUB,2007,1,comprehensive,democracy,TWEA,0,0,20,0,20,-7.0,3.7263,0,6.72,1.638,8.478,62,0.113,0.323,1,20,20
Cuba,CUB,2008,1,comprehensive,democracy,TWEA,0,0,25,0,25,-7.0,3.8657,0,3.19,1.711,8.514,63,0.105,0.256,1,20,25
Cuba,CUB,2009,1,comprehensive,democracy,TWEA,0,0,11,0,11,-7.0,3.7986,0,1.76,1.291,8.535,64,0.167,0.252,1,11,11
Cuba,CUB,2010,1,comprehensive,democracy,TWEA,0,0,17,0,17,-7.0,3.8405,0,2.69,1.304,8.57,65,0.167,0.252,1,17,17
Cuba,CUB,2011,1,comprehensive,democracy,TWEA,0,0,11,0,11,-7.0,3.7561,0,2.93,1.474,8.717,66,0.167,0.252,1,11,11
Cuba,CUB,2012,1,comprehensive,democracy,TWEA,0,0,10,0,10,-7.0,4.1371,0,2.19,1.356,8.775,67,0.167,0.252,1,10,10
Cuba,CUB,2013,1,comprehensive,democracy,TWEA,0,0,11,0,11,-7.0,4.0257,0,1.71,1.309,8.829,68,0.168,0.265,1,11,11
Cuba,CUB,2014,1,comprehensive,democracy,TWEA,0,0,10,0,10,-7.0,4.1029,0,1.67,1.3,8.874,69,0.168,0.267,1,10,10
Cuba,CUB,2015,1,comprehensive,democracy,TWEA,0,0,10,0,10,-7.0,4.1238,0,0.69,1.22,8.953,70,0.168,0.267,1,10,10
Cuba,CUB,2016,1,comprehensive,democracy,TWEA,0,0,10,0,10,-7.0,4.1558,0,0.47,1.276,9.001,71,0.169,0.267,1,10,10
Cuba,CUB,2017,1,comprehensive,democracy,TWEA,0,0,8,0,8,-7.0,4.2054,0,0.66,1.339,9.061,72,0.168,0.268,1,8,8
Cuba,CUB,2018,1,comprehensive,democracy,TWEA,0,0,2,0,2,-5.0,4.32,0,1.1,1.573,9.095,73,0.177,0.296,1,2,2
Cuba,CUB,2019,1,comprehensive,democracy,TWEA,0,0,14,0,14,-5.0,4.3896,0,0.92,1.742,9.13,74,0.181,0.301,1,14,14
Cuba,CUB,2020,1,comprehensive,democracy,TWEA,0,0,5,0,5,-5.0,4.1423,0,0.57,1.616,9.17,75,0.178,0.301,1,5,5
Cuba,CUB,2021,1,comprehensive,democracy,TWEA,0,0,7,0,7,-5.0,4.2066,0,,1.485,,76,0.178,0.301,1,7,7
Cuba,CUB,2022,1,comprehensive,democracy,TWEA,0,0,6,0,6,-5.0,4.2369,0,,1.827,,77,0.178,0.301,1,6,6
Cuba,CUB,2023,1,comprehensive,democracy,TWEA,0,0,0,0,0,-5.0,3.5482,0,,2.367,,78,0.175,0.297,0,0,0
Cuba,CUB,2024,1,comprehensive,democracy,TWEA,0,0,5,0,5,-5.0,3.312,0,,3.003,,79,0.178,0.296,1,5,5
Cuba,CUB,2025,1,comprehensive,democracy,TWEA,0,0,3,0,3,-5.0,3.3909,0,,3.153,,80,0.176,0.296,1,3,3
DRC,COD,2006,1,targeted,human_rights,IEEPA,4,0,0,0,4,5.0,3.1244,1,24.03,1.64,5.543,61,0.251,0.116,1,4,4
DRC,COD,2007,1,targeted,human_rights,IEEPA,0,11,0,0,11,5.0,3.8112,1,25.76,1.638,5.684,62,0.355,0.265,1,11,11
DRC,COD,2008,1,targeted,human_rights,IEEPA,0,0,0,0,0,5.0,2.9517,1,28.46,1.711,5.866,63,0.357,0.265,0,0,0
DRC,COD,2009,1,targeted,human_rights,IEEPA,0,255,0,0,255,5.0,3.0972,0,28.26,1.291,5.635,64,0.36,0.265,1,50,255
DRC,COD,2010,1,targeted,human_rights,IEEPA,0,55,0,0,55,5.0,2.7903,0,25.96,1.304,5.865,65,0.352,0.243,1,50,55
DRC,COD,2011,1,targeted,human_rights,IEEPA,0,1211,0,0,1211,5.0,2.6757,1,28.88,1.474,5.92,66,0.347,0.236,1,50,1211
DRC,COD,2012,1,targeted,human_rights,IEEPA,0,9,0,0,9,5.0,3.1211,1,27.12,1.356,6.016,67,0.321,0.172,1,9,9
DRC,COD,2013,1,targeted,human_rights,IEEPA,0,0,0,0,0,5.0,2.9732,1,25.75,1.309,6.132,68,0.319,0.157,0,0,0
DRC,COD,2014,1,targeted,human_rights,IEEPA,3,2,0,0,5,5.0,3.1629,1,24.56,1.3,6.193,69,0.318,0.158,2,5,5
DRC,COD,2015,1,targeted,human_rights,IEEPA,0,0,0,0,0,5.0,3.1462,0,20.11,1.22,6.206,70,0.316,0.152,0,0,0
DRC,COD,2016,1,targeted,human_rights,IEEPA,0,1248,0,0,1248,-3.0,3.2316,1,20.57,1.276,6.131,71,0.305,0.152,1,50,1248
DRC,COD,2017,1,targeted,human_rights,IEEPA,0,0,0,0,0,-3.0,2.87,1,24.77,1.339,6.066,72,0.304,0.15,0,0,0
DRC,COD,2018,1,targeted,human_rights,IEEPA,0,4,0,0,4,-3.0,3.0538,1,18.42,1.573,6.25,73,0.306,0.153,1,4,4
DRC,COD,2019,1,targeted,human_rights,IEEPA,0,1,0,0,1,-3.0,2.9377,1,12.75,1.742,6.223,74,0.344,0.196,1,1,1
DRC,COD,2020,1,targeted,human_rights,IEEPA,0,1,0,0,1,-3.0,3.1006,1,15.93,1.616,6.187,75,0.347,0.199,1,1,1
DRC,COD,2021,1,targeted,human_rights,IEEPA,0,0,0,0,0,-3.0,2.6653,1,38.83,1.485,6.39,76,0.342,0.199,0,0,0
DRC,COD,2022,1,targeted,human_rights,IEEPA,0,0,0,0,0,-3.0,2.6396,1,,1.827,6.533,77,0.336,0.191,0,0,0
DRC,COD,2023,1,targeted,human_rights,IEEPA,0,1168,0,0,1168,-3.0,2.4524,1,,2.367,6.493,78,0.333,0.191,1,50,1168
DRC,COD,2024,1,targeted,human_rights,IEEPA,0,6,0,0,6,-3.0,2.3283,1,,3.003,6.476,79,0.308,0.18,1,6,6
DRC,COD,2025,1,targeted,human_rights,IEEPA,0,0,0,0,0,-3.0,2.1868,0,,3.153,,80,0.306,0.18,0,0,0
Eritrea,ERI,2010,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,2.9885,0,2.52,1.304,6.291,65,0.068,0.0,0,0,0
Eritrea,ERI,2011,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.0356,0,26.96,1.474,6.535,66,0.068,0.0,0,0,0
Eritrea,ERI,2012,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,2.9062,0,,1.356,,67,0.067,0.0,0,0,0
Eritrea,ERI,2013,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.1229,0,,1.309,,68,0.07,0.0,0,0,0
Eritrea,ERI,2014,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.2167,0,,1.3,,69,0.07,0.0,0,0,0
Eritrea,ERI,2015,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.1274,0,,1.22,,70,0.069,0.0,0,0,0
Eritrea,ERI,2016,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.0977,1,,1.276,,71,0.069,0.0,0,0,0
Eritrea,ERI,2017,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.0716,0,,1.339,,72,0.069,0.0,0,0,0
Eritrea,ERI,2018,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.32,0,,1.573,,73,0.068,0.0,0,0,0
Eritrea,ERI,2019,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.3158,0,,1.742,,74,0.07,0.0,0,0,0
Eritrea,ERI,2020,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.2465,0,,1.616,,75,0.069,0.0,0,0,0
Eritrea,ERI,2021,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.2196,0,,1.485,,76,0.071,0.0,0,0,0
Eritrea,ERI,2022,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.6454,0,,1.827,,77,0.071,0.0,0,0,0
Eritrea,ERI,2023,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.3082,0,,2.367,,78,0.068,0.0,0,0,0
Eritrea,ERI,2024,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.3327,0,,3.003,,79,0.069,0.0,0,0,0
Eritrea,ERI,2025,1,targeted,national_security,IEEPA,0,0,0,0,0,-7.0,3.4069,0,,3.153,,80,0.069,0.0,0,0,0
Ethiopia,ETH,2021,1,targeted,human_rights,IEEPA,0,0,0,0,0,1.0,3.0671,1,5.87,1.485,6.795,76,0.29,0.297,0,0,0
Ethiopia,ETH,2022,1,targeted,human_rights,IEEPA,4,0,0,0,4,1.0,3.3185,1,,1.827,6.89,77,0.3,0.348,1,4,4
Germany (East),DDR,1945,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.365,,0,,,0,0,0
Germany (East),DDR,1946,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.807,,1,,,0,0,0
Germany (East),DDR,1947,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.684,,2,,,0,0,0
Germany (East),DDR,1948,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.582,,3,,,0,0,0
Germany (East),DDR,1949,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.66,,4,,,0,0,0
Germany (East),DDR,1950,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.605,,5,,,0,0,0
Germany (East),DDR,1951,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.345,,6,,,0,0,0
Germany (East),DDR,1952,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.28,,7,,,0,0,0
Germany (East),DDR,1953,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.325,,8,,,0,0,0
Germany (East),DDR,1954,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.232,,9,,,0,0,0
Germany (East),DDR,1955,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.14,,10,,,0,0,0
Germany (East),DDR,1956,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.13,,11,,,0,0,0
Germany (East),DDR,1957,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.129,,12,,,0,0,0
Germany (East),DDR,1958,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.165,,13,,,0,0,0
Germany (East),DDR,1959,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.105,,14,,,0,0,0
Germany (East),DDR,1960,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.281,,15,,,0,0,0
Germany (East),DDR,1961,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.195,,16,,,0,0,0
Germany (East),DDR,1962,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.141,,17,,,0,0,0
Germany (East),DDR,1963,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.214,,18,,,0,0,0
Germany (East),DDR,1964,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.198,,19,,,0,0,0
Germany (East),DDR,1965,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.157,,20,,,0,0,0
Germany (East),DDR,1966,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.154,,21,,,0,0,0
Germany (East),DDR,1967,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.194,,22,,,0,0,0
Germany (East),DDR,1968,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.179,,23,,,0,0,0
Germany (East),DDR,1969,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.248,,24,,,0,0,0
Germany (East),DDR,1970,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.34,,25,,,0,0,0
Germany (East),DDR,1971,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.274,,26,,,0,0,0
Germany (East),DDR,1972,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.21,,27,,,0,0,0
Germany (East),DDR,1973,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,,0,,1.217,,28,,,0,0,0
Germany (East),DDR,1974,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.5947,0,,1.388,,29,,,0,0,0
Germany (East),DDR,1975,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.4377,0,,1.38,,30,,,0,0,0
Germany (East),DDR,1976,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.8468,0,,1.427,,31,,,0,0,0
Germany (East),DDR,1977,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.628,0,,1.436,,32,,,0,0,0
Germany (East),DDR,1978,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.5845,0,,1.508,,33,,,0,0,0
Germany (East),DDR,1979,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.3613,0,,1.623,,34,,,0,0,0
Germany (East),DDR,1980,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.3771,0,,1.839,,35,,,0,0,0
Germany (East),DDR,1981,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.2853,0,,2.144,,36,,,0,0,0
Germany (East),DDR,1982,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.4067,0,,2.543,,37,,,0,0,0
Germany (East),DDR,1983,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.2951,0,,2.471,,38,,,0,0,0
Germany (East),DDR,1984,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.3139,0,,2.752,,39,,,0,0,0
Germany (East),DDR,1985,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,3.9561,0,,2.984,,40,,,0,0,0
Germany (East),DDR,1986,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.1249,0,,2.97,,41,,,0,0,0
Germany (East),DDR,1987,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,4.006,0,,2.855,,42,,,0,0,0
Germany (East),DDR,1988,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,3.8093,0,,2.899,,43,,,0,0,0
Germany (East),DDR,1989,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,3.5965,0,,2.995,,44,,,0,0,0
Germany (East),DDR,1990,1,comprehensive,national_security,TWEA,0,0,0,0,0,-9.0,3.6243,0,,3.091,,45,,,0,0,0
Haiti,HTI,1991,1,comprehensive,democracy,IEEPA,4,0,0,0,4,-7.0,3.1667,0,0.75,3.158,6.208,46,0.327,0.264,1,4,4
Haiti,HTI,1992,1,comprehensive,democracy,IEEPA,0,0,0,0,0,-7.0,3.3825,0,1.17,3.057,5.757,47,0.18,0.0,0,0,0
Haiti,HTI,1993,1,comprehensive,democracy,IEEPA,0,0,0,0,0,-7.0,3.2931,0,1.25,2.897,5.553,48,0.207,0.0,0,0,0
